"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1844","Sydney - Haymarket - The Rocks (1844)","1956","Centennial Park (1956)","07/31/2016 - 08/28/2016, Every day, Daily Average",844,612,1162
"1844","Sydney - Haymarket - The Rocks (1844)","1957","Double Bay - Bellevue Hill (1957)","07/31/2016 - 08/28/2016, Every day, Daily Average",890,659,1200
"1844","Sydney - Haymarket - The Rocks (1844)","1958","Double Bay - Bellevue Hill (1958)","07/31/2016 - 08/28/2016, Every day, Daily Average",1050,776,1419
"1844","Sydney - Haymarket - The Rocks (1844)","1959","Double Bay - Bellevue Hill (1959)","07/31/2016 - 08/28/2016, Every day, Daily Average",842,595,1190
"1844","Sydney - Haymarket - The Rocks (1844)","1960","Double Bay - Bellevue Hill (1960)","07/31/2016 - 08/28/2016, Every day, Daily Average",1064,742,1524
"1844","Sydney - Haymarket - The Rocks (1844)","1961","Double Bay - Bellevue Hill (1961)","07/31/2016 - 08/28/2016, Every day, Daily Average",648,441,950
"1844","Sydney - Haymarket - The Rocks (1844)","1962","Double Bay - Bellevue Hill (1962)","07/31/2016 - 08/28/2016, Every day, Daily Average",737,504,1077
"1844","Sydney - Haymarket - The Rocks (1844)","1963","Double Bay - Bellevue Hill (1963)","07/31/2016 - 08/28/2016, Every day, Daily Average",639,435,938
"1844","Sydney - Haymarket - The Rocks (1844)","1964","Double Bay - Bellevue Hill (1964)","07/31/2016 - 08/28/2016, Every day, Daily Average",712,481,1052
"1844","Sydney - Haymarket - The Rocks (1844)","1965","Double Bay - Bellevue Hill (1965)","07/31/2016 - 08/28/2016, Every day, Daily Average",796,573,1105
"1844","Sydney - Haymarket - The Rocks (1844)","1966","Double Bay - Bellevue Hill (1966)","07/31/2016 - 08/28/2016, Every day, Daily Average",784,558,1101
"1844","Sydney - Haymarket - The Rocks (1844)","1967","Double Bay - Bellevue Hill (1967)","07/31/2016 - 08/28/2016, Every day, Daily Average",747,537,1038
"1844","Sydney - Haymarket - The Rocks (1844)","1968","Double Bay - Bellevue Hill (1968)","07/31/2016 - 08/28/2016, Every day, Daily Average",848,601,1196
"1844","Sydney - Haymarket - The Rocks (1844)","1969","Double Bay - Bellevue Hill (1969)","07/31/2016 - 08/28/2016, Every day, Daily Average",908,660,1248
"1844","Sydney - Haymarket - The Rocks (1844)","1973","Dover Heights (1973)","07/31/2016 - 08/28/2016, Every day, Daily Average",1132,820,1562
"1844","Sydney - Haymarket - The Rocks (1844)","1977","Paddington - Moore Park (1977)","07/31/2016 - 08/28/2016, Every day, Daily Average",823,545,1241
"1844","Sydney - Haymarket - The Rocks (1844)","1978","Paddington - Moore Park (1978)","07/31/2016 - 08/28/2016, Every day, Daily Average",713,481,1055
"1844","Sydney - Haymarket - The Rocks (1844)","1979","Paddington - Moore Park (1979)","07/31/2016 - 08/28/2016, Every day, Daily Average",726,506,1039
"1844","Sydney - Haymarket - The Rocks (1844)","1981","Paddington - Moore Park (1981)","07/31/2016 - 08/28/2016, Every day, Daily Average",756,538,1061
"1844","Sydney - Haymarket - The Rocks (1844)","1982","Paddington - Moore Park (1982)","07/31/2016 - 08/28/2016, Every day, Daily Average",723,502,1039
"1844","Sydney - Haymarket - The Rocks (1844)","1983","Paddington - Moore Park (1983)","07/31/2016 - 08/28/2016, Every day, Daily Average",712,507,998
"1844","Sydney - Haymarket - The Rocks (1844)","1984","Paddington - Moore Park (1984)","07/31/2016 - 08/28/2016, Every day, Daily Average",723,510,1022
"1844","Sydney - Haymarket - The Rocks (1844)","1985","Paddington - Moore Park (1985)","07/31/2016 - 08/28/2016, Every day, Daily Average",811,617,1065
"1844","Sydney - Haymarket - The Rocks (1844)","1986","Paddington - Moore Park (1986)","07/31/2016 - 08/28/2016, Every day, Daily Average",902,679,1196
"1844","Sydney - Haymarket - The Rocks (1844)","1987","Paddington - Moore Park (1987)","07/31/2016 - 08/28/2016, Every day, Daily Average",765,560,1043
"1844","Sydney - Haymarket - The Rocks (1844)","1988","Paddington - Moore Park (1988)","07/31/2016 - 08/28/2016, Every day, Daily Average",721,500,1039
"1844","Sydney - Haymarket - The Rocks (1844)","1989","Paddington - Moore Park (1989)","07/31/2016 - 08/28/2016, Every day, Daily Average",772,538,1106
"1844","Sydney - Haymarket - The Rocks (1844)","1990","Paddington - Moore Park (1990)","07/31/2016 - 08/28/2016, Every day, Daily Average",669,478,935
"1844","Sydney - Haymarket - The Rocks (1844)","1992","Rose Bay - Vaucluse - Watsons Bay (1992)","07/31/2016 - 08/28/2016, Every day, Daily Average",1051,761,1450
"1844","Sydney - Haymarket - The Rocks (1844)","1993","Rose Bay - Vaucluse - Watsons Bay (1993)","07/31/2016 - 08/28/2016, Every day, Daily Average",1124,773,1633
"1844","Sydney - Haymarket - The Rocks (1844)","1995","Rose Bay - Vaucluse - Watsons Bay (1995)","07/31/2016 - 08/28/2016, Every day, Daily Average",1229,894,1688
"1844","Sydney - Haymarket - The Rocks (1844)","1998","Woollahra (1998)","07/31/2016 - 08/28/2016, Every day, Daily Average",801,575,1113
"1844","Sydney - Haymarket - The Rocks (1844)","1999","Woollahra (1999)","07/31/2016 - 08/28/2016, Every day, Daily Average",1012,729,1403
"1844","Sydney - Haymarket - The Rocks (1844)","2000","Woollahra (2000)","07/31/2016 - 08/28/2016, Every day, Daily Average",882,663,1172
"1844","Sydney - Haymarket - The Rocks (1844)","2001","Woollahra (2001)","07/31/2016 - 08/28/2016, Every day, Daily Average",818,561,1191
"1844","Sydney - Haymarket - The Rocks (1844)","2005","Coogee - Clovelly (2005)","07/31/2016 - 08/28/2016, Every day, Daily Average",1326,1040,1690
"1844","Sydney - Haymarket - The Rocks (1844)","2007","Coogee - Clovelly (2007)","07/31/2016 - 08/28/2016, Every day, Daily Average",1242,956,1613
"1844","Sydney - Haymarket - The Rocks (1844)","2008","Coogee - Clovelly (2008)","07/31/2016 - 08/28/2016, Every day, Daily Average",1289,1005,1652
"1844","Sydney - Haymarket - The Rocks (1844)","2009","Coogee - Clovelly (2009)","07/31/2016 - 08/28/2016, Every day, Daily Average",1270,1092,1476
"1844","Sydney - Haymarket - The Rocks (1844)","2010","Coogee - Clovelly (2010)","07/31/2016 - 08/28/2016, Every day, Daily Average",1183,976,1432
"1844","Sydney - Haymarket - The Rocks (1844)","2012","Kensington - Kingsford (2012)","07/31/2016 - 08/28/2016, Every day, Daily Average",1258,956,1655
"1844","Sydney - Haymarket - The Rocks (1844)","2013","Kensington - Kingsford (2013)","07/31/2016 - 08/28/2016, Every day, Daily Average",1245,973,1592
"1844","Sydney - Haymarket - The Rocks (1844)","2014","Kensington - Kingsford (2014)","07/31/2016 - 08/28/2016, Every day, Daily Average",911,616,1346
"1844","Sydney - Haymarket - The Rocks (1844)","2015","Kensington - Kingsford (2015)","07/31/2016 - 08/28/2016, Every day, Daily Average",1120,847,1479
"1844","Sydney - Haymarket - The Rocks (1844)","2016","Kensington - Kingsford (2016)","07/31/2016 - 08/28/2016, Every day, Daily Average",1034,737,1450
"1844","Sydney - Haymarket - The Rocks (1844)","2017","Kensington - Kingsford (2017)","07/31/2016 - 08/28/2016, Every day, Daily Average",1007,733,1381
"1844","Sydney - Haymarket - The Rocks (1844)","2018","Kensington - Kingsford (2018)","07/31/2016 - 08/28/2016, Every day, Daily Average",829,551,1247
"1844","Sydney - Haymarket - The Rocks (1844)","2019","Kensington - Kingsford (2019)","07/31/2016 - 08/28/2016, Every day, Daily Average",924,660,1292
"1844","Sydney - Haymarket - The Rocks (1844)","2029","Malabar - La Perouse - Chifley (2029)","07/31/2016 - 08/28/2016, Every day, Daily Average",1307,968,1764
"1844","Sydney - Haymarket - The Rocks (1844)","2033","Maroubra (2033)","07/31/2016 - 08/28/2016, Every day, Daily Average",1337,993,1799
"1844","Sydney - Haymarket - The Rocks (1844)","2035","Maroubra (2035)","07/31/2016 - 08/28/2016, Every day, Daily Average",1265,925,1728
"1844","Sydney - Haymarket - The Rocks (1844)","2036","Maroubra (2036)","07/31/2016 - 08/28/2016, Every day, Daily Average",1294,1011,1654
"1844","Sydney - Haymarket - The Rocks (1844)","2037","Maroubra (2037)","07/31/2016 - 08/28/2016, Every day, Daily Average",1352,1044,1749
"1844","Sydney - Haymarket - The Rocks (1844)","2040","Maroubra (2040)","07/31/2016 - 08/28/2016, Every day, Daily Average",1282,948,1733
"1844","Sydney - Haymarket - The Rocks (1844)","2041","Maroubra (2041)","07/31/2016 - 08/28/2016, Every day, Daily Average",1328,1010,1745
"1844","Sydney - Haymarket - The Rocks (1844)","2044","Randwick (2044)","07/31/2016 - 08/28/2016, Every day, Daily Average",1210,917,1595
"1844","Sydney - Haymarket - The Rocks (1844)","2045","Randwick (2045)","07/31/2016 - 08/28/2016, Every day, Daily Average",1256,934,1688
"1844","Sydney - Haymarket - The Rocks (1844)","2046","Randwick (2046)","07/31/2016 - 08/28/2016, Every day, Daily Average",1070,801,1427
"1844","Sydney - Haymarket - The Rocks (1844)","2047","Randwick (2047)","07/31/2016 - 08/28/2016, Every day, Daily Average",1166,897,1514
"1844","Sydney - Haymarket - The Rocks (1844)","2048","Randwick (2048)","07/31/2016 - 08/28/2016, Every day, Daily Average",917,679,1238
"1844","Sydney - Haymarket - The Rocks (1844)","2049","Randwick (2049)","07/31/2016 - 08/28/2016, Every day, Daily Average",1063,825,1368
"1844","Sydney - Haymarket - The Rocks (1844)","2050","Randwick (2050)","07/31/2016 - 08/28/2016, Every day, Daily Average",1003,751,1338
"1844","Sydney - Haymarket - The Rocks (1844)","2051","Randwick (2051)","07/31/2016 - 08/28/2016, Every day, Daily Average",1208,958,1522
"1844","Sydney - Haymarket - The Rocks (1844)","2052","Randwick (2052)","07/31/2016 - 08/28/2016, Every day, Daily Average",923,684,1244
"1844","Sydney - Haymarket - The Rocks (1844)","2053","Randwick (2053)","07/31/2016 - 08/28/2016, Every day, Daily Average",991,778,1261
"1844","Sydney - Haymarket - The Rocks (1844)","2054","Randwick (2054)","07/31/2016 - 08/28/2016, Every day, Daily Average",1133,857,1497
"1844","Sydney - Haymarket - The Rocks (1844)","2056","Bankstown (2056)","07/31/2016 - 08/28/2016, Every day, Daily Average",1754,1423,2160
"1844","Sydney - Haymarket - The Rocks (1844)","2067","Bankstown (2067)","07/31/2016 - 08/28/2016, Every day, Daily Average",1717,1428,2064
"1844","Sydney - Haymarket - The Rocks (1844)","2068","Bankstown (2068)","07/31/2016 - 08/28/2016, Every day, Daily Average",1671,1383,2017
"1844","Sydney - Haymarket - The Rocks (1844)","2084","Condell Park (2084)","07/31/2016 - 08/28/2016, Every day, Daily Average",1832,1476,2273
"1844","Sydney - Haymarket - The Rocks (1844)","2096","Greenacre - Mount Lewis (2096)","07/31/2016 - 08/28/2016, Every day, Daily Average",1601,1338,1914
"1844","Sydney - Haymarket - The Rocks (1844)","2097","Greenacre - Mount Lewis (2097)","07/31/2016 - 08/28/2016, Every day, Daily Average",1563,1121,2177
"1844","Sydney - Haymarket - The Rocks (1844)","2098","Greenacre - Mount Lewis (2098)","07/31/2016 - 08/28/2016, Every day, Daily Average",1622,1328,1979
"1844","Sydney - Haymarket - The Rocks (1844)","2100","Greenacre - Mount Lewis (2100)","07/31/2016 - 08/28/2016, Every day, Daily Average",1736,1196,2518
"1844","Sydney - Haymarket - The Rocks (1844)","2108","Padstow (2108)","07/31/2016 - 08/28/2016, Every day, Daily Average",1715,1422,2067
"1844","Sydney - Haymarket - The Rocks (1844)","2109","Padstow (2109)","07/31/2016 - 08/28/2016, Every day, Daily Average",1711,1362,2148
"1844","Sydney - Haymarket - The Rocks (1844)","2117","Panania - Milperra - Picnic Point (2117)","07/31/2016 - 08/28/2016, Every day, Daily Average",1969,1553,2495
"1844","Sydney - Haymarket - The Rocks (1844)","2119","Panania - Milperra - Picnic Point (2119)","07/31/2016 - 08/28/2016, Every day, Daily Average",2034,1643,2516
"1844","Sydney - Haymarket - The Rocks (1844)","2120","Panania - Milperra - Picnic Point (2120)","07/31/2016 - 08/28/2016, Every day, Daily Average",1929,1565,2376
"1844","Sydney - Haymarket - The Rocks (1844)","2128","Revesby (2128)","07/31/2016 - 08/28/2016, Every day, Daily Average",1853,1467,2340
"1844","Sydney - Haymarket - The Rocks (1844)","2129","Revesby (2129)","07/31/2016 - 08/28/2016, Every day, Daily Average",1902,1495,2418
"1844","Sydney - Haymarket - The Rocks (1844)","2133","Yagoona - Birrong (2133)","07/31/2016 - 08/28/2016, Every day, Daily Average",1748,1465,2085
"1844","Sydney - Haymarket - The Rocks (1844)","2134","Yagoona - Birrong (2134)","07/31/2016 - 08/28/2016, Every day, Daily Average",1788,1448,2207
"1844","Sydney - Haymarket - The Rocks (1844)","2140","Belmore - Belfield (2140)","07/31/2016 - 08/28/2016, Every day, Daily Average",1748,1287,2373
"1844","Sydney - Haymarket - The Rocks (1844)","2141","Belmore - Belfield (2141)","07/31/2016 - 08/28/2016, Every day, Daily Average",1651,1299,2097
"1844","Sydney - Haymarket - The Rocks (1844)","2144","Belmore - Belfield (2144)","07/31/2016 - 08/28/2016, Every day, Daily Average",1397,1116,1748
"1844","Sydney - Haymarket - The Rocks (1844)","2145","Belmore - Belfield (2145)","07/31/2016 - 08/28/2016, Every day, Daily Average",1288,1028,1612
"1844","Sydney - Haymarket - The Rocks (1844)","2146","Belmore - Belfield (2146)","07/31/2016 - 08/28/2016, Every day, Daily Average",1283,1035,1590
"1844","Sydney - Haymarket - The Rocks (1844)","2148","Canterbury (South) - Campsie (2148)","07/31/2016 - 08/28/2016, Every day, Daily Average",1500,1126,1997
"1844","Sydney - Haymarket - The Rocks (1844)","2149","Canterbury (South) - Campsie (2149)","07/31/2016 - 08/28/2016, Every day, Daily Average",1412,1042,1913
"1844","Sydney - Haymarket - The Rocks (1844)","2151","Canterbury (South) - Campsie (2151)","07/31/2016 - 08/28/2016, Every day, Daily Average",1360,1078,1714
"1844","Sydney - Haymarket - The Rocks (1844)","2153","Canterbury (South) - Campsie (2153)","07/31/2016 - 08/28/2016, Every day, Daily Average",1355,988,1857
"1844","Sydney - Haymarket - The Rocks (1844)","2154","Canterbury (South) - Campsie (2154)","07/31/2016 - 08/28/2016, Every day, Daily Average",1335,1042,1708
"1844","Sydney - Haymarket - The Rocks (1844)","2155","Canterbury (South) - Campsie (2155)","07/31/2016 - 08/28/2016, Every day, Daily Average",1228,962,1566
"1844","Sydney - Haymarket - The Rocks (1844)","2158","Kingsgrove (North) - Earlwood (2158)","07/31/2016 - 08/28/2016, Every day, Daily Average",1514,1202,1905
"1844","Sydney - Haymarket - The Rocks (1844)","2159","Kingsgrove (North) - Earlwood (2159)","07/31/2016 - 08/28/2016, Every day, Daily Average",1520,1199,1926
"1844","Sydney - Haymarket - The Rocks (1844)","2160","Kingsgrove (North) - Earlwood (2160)","07/31/2016 - 08/28/2016, Every day, Daily Average",1403,1118,1760
"1844","Sydney - Haymarket - The Rocks (1844)","2161","Kingsgrove (North) - Earlwood (2161)","07/31/2016 - 08/28/2016, Every day, Daily Average",1567,1195,2053
"1844","Sydney - Haymarket - The Rocks (1844)","2162","Kingsgrove (North) - Earlwood (2162)","07/31/2016 - 08/28/2016, Every day, Daily Average",1458,1102,1928
"1844","Sydney - Haymarket - The Rocks (1844)","2163","Kingsgrove (North) - Earlwood (2163)","07/31/2016 - 08/28/2016, Every day, Daily Average",1280,1006,1627
"1844","Sydney - Haymarket - The Rocks (1844)","2164","Kingsgrove (North) - Earlwood (2164)","07/31/2016 - 08/28/2016, Every day, Daily Average",1538,1118,2114
"1844","Sydney - Haymarket - The Rocks (1844)","2165","Kingsgrove (North) - Earlwood (2165)","07/31/2016 - 08/28/2016, Every day, Daily Average",1233,978,1553
"1844","Sydney - Haymarket - The Rocks (1844)","2170","Lakemba - Wiley Park (2170)","07/31/2016 - 08/28/2016, Every day, Daily Average",1855,1254,2742
"1844","Sydney - Haymarket - The Rocks (1844)","2173","Lakemba - Wiley Park (2173)","07/31/2016 - 08/28/2016, Every day, Daily Average",1721,1167,2536
"1844","Sydney - Haymarket - The Rocks (1844)","2174","Lakemba - Wiley Park (2174)","07/31/2016 - 08/28/2016, Every day, Daily Average",1447,1124,1862
"1844","Sydney - Haymarket - The Rocks (1844)","2176","Punchbowl (2176)","07/31/2016 - 08/28/2016, Every day, Daily Average",1698,1365,2112
"1844","Sydney - Haymarket - The Rocks (1844)","2177","Punchbowl (2177)","07/31/2016 - 08/28/2016, Every day, Daily Average",1683,1403,2017
"1844","Sydney - Haymarket - The Rocks (1844)","2178","Punchbowl (2178)","07/31/2016 - 08/28/2016, Every day, Daily Average",1633,1407,1894
"1844","Sydney - Haymarket - The Rocks (1844)","2186","Roselands (2186)","07/31/2016 - 08/28/2016, Every day, Daily Average",1472,1192,1817
"1844","Sydney - Haymarket - The Rocks (1844)","2209","Narwee - Beverly Hills (2209)","07/31/2016 - 08/28/2016, Every day, Daily Average",1907,1536,2367
"1844","Sydney - Haymarket - The Rocks (1844)","2210","Narwee - Beverly Hills (2210)","07/31/2016 - 08/28/2016, Every day, Daily Average",1942,1478,2550
"1844","Sydney - Haymarket - The Rocks (1844)","2211","Narwee - Beverly Hills (2211)","07/31/2016 - 08/28/2016, Every day, Daily Average",1553,1294,1862
"1844","Sydney - Haymarket - The Rocks (1844)","2212","Narwee - Beverly Hills (2212)","07/31/2016 - 08/28/2016, Every day, Daily Average",1599,1262,2024
"1844","Sydney - Haymarket - The Rocks (1844)","2231","Riverwood (2231)","07/31/2016 - 08/28/2016, Every day, Daily Average",1615,1322,1971
"1844","Sydney - Haymarket - The Rocks (1844)","2232","Riverwood (2232)","07/31/2016 - 08/28/2016, Every day, Daily Average",1606,1374,1876
"1844","Sydney - Haymarket - The Rocks (1844)","2236","South Hurstville - Blakehurst (2236)","07/31/2016 - 08/28/2016, Every day, Daily Average",1736,1336,2254
"1844","Sydney - Haymarket - The Rocks (1844)","2237","South Hurstville - Blakehurst (2237)","07/31/2016 - 08/28/2016, Every day, Daily Average",1585,1361,1845
"1844","Sydney - Haymarket - The Rocks (1844)","2239","South Hurstville - Blakehurst (2239)","07/31/2016 - 08/28/2016, Every day, Daily Average",1780,1374,2305
"1844","Sydney - Haymarket - The Rocks (1844)","2244","Arncliffe - Bardwell Valley (2244)","07/31/2016 - 08/28/2016, Every day, Daily Average",1297,992,1695
"1844","Sydney - Haymarket - The Rocks (1844)","2245","Arncliffe - Bardwell Valley (2245)","07/31/2016 - 08/28/2016, Every day, Daily Average",1510,1166,1954
"1844","Sydney - Haymarket - The Rocks (1844)","2246","Arncliffe - Bardwell Valley (2246)","07/31/2016 - 08/28/2016, Every day, Daily Average",1593,1227,2067
"1844","Sydney - Haymarket - The Rocks (1844)","2247","Arncliffe - Bardwell Valley (2247)","07/31/2016 - 08/28/2016, Every day, Daily Average",1591,1156,2189
"1844","Sydney - Haymarket - The Rocks (1844)","2249","Arncliffe - Bardwell Valley (2249)","07/31/2016 - 08/28/2016, Every day, Daily Average",1438,1068,1934
"1844","Sydney - Haymarket - The Rocks (1844)","2250","Arncliffe - Bardwell Valley (2250)","07/31/2016 - 08/28/2016, Every day, Daily Average",1332,999,1774
"1844","Sydney - Haymarket - The Rocks (1844)","2253","Arncliffe - Bardwell Valley (2253)","07/31/2016 - 08/28/2016, Every day, Daily Average",1383,1039,1840
"1844","Sydney - Haymarket - The Rocks (1844)","2263","Bexley (2263)","07/31/2016 - 08/28/2016, Every day, Daily Average",1708,1378,2116
"1844","Sydney - Haymarket - The Rocks (1844)","2269","Kingsgrove (South) - Bardwell Park (2269)","07/31/2016 - 08/28/2016, Every day, Daily Average",1679,1206,2337
"1844","Sydney - Haymarket - The Rocks (1844)","2271","Kingsgrove (South) - Bardwell Park (2271)","07/31/2016 - 08/28/2016, Every day, Daily Average",1697,1287,2236
"1844","Sydney - Haymarket - The Rocks (1844)","2275","Kogarah (2275)","07/31/2016 - 08/28/2016, Every day, Daily Average",1462,1166,1833
"1844","Sydney - Haymarket - The Rocks (1844)","2276","Kogarah (2276)","07/31/2016 - 08/28/2016, Every day, Daily Average",1542,1240,1917
"1844","Sydney - Haymarket - The Rocks (1844)","2277","Kogarah (2277)","07/31/2016 - 08/28/2016, Every day, Daily Average",1510,1179,1932
"1844","Sydney - Haymarket - The Rocks (1844)","2279","Kogarah (2279)","07/31/2016 - 08/28/2016, Every day, Daily Average",1592,1212,2089
"1844","Sydney - Haymarket - The Rocks (1844)","2281","Kogarah Bay - Carlton - Allawah (2281)","07/31/2016 - 08/28/2016, Every day, Daily Average",1583,1289,1943
"1844","Sydney - Haymarket - The Rocks (1844)","2282","Kogarah Bay - Carlton - Allawah (2282)","07/31/2016 - 08/28/2016, Every day, Daily Average",1557,1234,1963
"1844","Sydney - Haymarket - The Rocks (1844)","2283","Kogarah Bay - Carlton - Allawah (2283)","07/31/2016 - 08/28/2016, Every day, Daily Average",1611,1316,1971
"1844","Sydney - Haymarket - The Rocks (1844)","2286","Kogarah Bay - Carlton - Allawah (2286)","07/31/2016 - 08/28/2016, Every day, Daily Average",1523,1250,1854
"1844","Sydney - Haymarket - The Rocks (1844)","2288","Monterey - Brighton-le-Sands - Kyeemagh (2288)","07/31/2016 - 08/28/2016, Every day, Daily Average",1345,1024,1766
"1844","Sydney - Haymarket - The Rocks (1844)","2289","Monterey - Brighton-le-Sands - Kyeemagh (2289)","07/31/2016 - 08/28/2016, Every day, Daily Average",1315,982,1759
"1844","Sydney - Haymarket - The Rocks (1844)","2290","Monterey - Brighton-le-Sands - Kyeemagh (2290)","07/31/2016 - 08/28/2016, Every day, Daily Average",1293,960,1739
"1844","Sydney - Haymarket - The Rocks (1844)","2291","Monterey - Brighton-le-Sands - Kyeemagh (2291)","07/31/2016 - 08/28/2016, Every day, Daily Average",1279,943,1733
"1844","Sydney - Haymarket - The Rocks (1844)","2292","Monterey - Brighton-le-Sands - Kyeemagh (2292)","07/31/2016 - 08/28/2016, Every day, Daily Average",1170,866,1580
"1844","Sydney - Haymarket - The Rocks (1844)","2294","Rockdale - Banksia (2294)","07/31/2016 - 08/28/2016, Every day, Daily Average",1490,1211,1832
"1844","Sydney - Haymarket - The Rocks (1844)","2295","Rockdale - Banksia (2295)","07/31/2016 - 08/28/2016, Every day, Daily Average",1555,1261,1916
"1844","Sydney - Haymarket - The Rocks (1844)","2296","Rockdale - Banksia (2296)","07/31/2016 - 08/28/2016, Every day, Daily Average",1672,1299,2151
"1844","Sydney - Haymarket - The Rocks (1844)","2297","Rockdale - Banksia (2297)","07/31/2016 - 08/28/2016, Every day, Daily Average",1476,1196,1821
"1844","Sydney - Haymarket - The Rocks (1844)","2298","Rockdale - Banksia (2298)","07/31/2016 - 08/28/2016, Every day, Daily Average",1458,1168,1819
"1844","Sydney - Haymarket - The Rocks (1844)","2299","Rockdale - Banksia (2299)","07/31/2016 - 08/28/2016, Every day, Daily Average",1494,1176,1896
"1844","Sydney - Haymarket - The Rocks (1844)","2300","Rockdale - Banksia (2300)","07/31/2016 - 08/28/2016, Every day, Daily Average",1538,1222,1934
"1844","Sydney - Haymarket - The Rocks (1844)","2303","Sans Souci - Ramsgate (2303)","07/31/2016 - 08/28/2016, Every day, Daily Average",1608,1268,2038
"1844","Sydney - Haymarket - The Rocks (1844)","2304","Sans Souci - Ramsgate (2304)","07/31/2016 - 08/28/2016, Every day, Daily Average",1544,1176,2025
"1844","Sydney - Haymarket - The Rocks (1844)","2305","Sans Souci - Ramsgate (2305)","07/31/2016 - 08/28/2016, Every day, Daily Average",1590,1180,2141
"1844","Sydney - Haymarket - The Rocks (1844)","2307","Concord - Mortlake - Cabarita (2307)","07/31/2016 - 08/28/2016, Every day, Daily Average",1335,935,1904
"1844","Sydney - Haymarket - The Rocks (1844)","2308","Concord - Mortlake - Cabarita (2308)","07/31/2016 - 08/28/2016, Every day, Daily Average",1085,755,1557
"1844","Sydney - Haymarket - The Rocks (1844)","2309","Concord - Mortlake - Cabarita (2309)","07/31/2016 - 08/28/2016, Every day, Daily Average",1265,924,1730
"1844","Sydney - Haymarket - The Rocks (1844)","2310","Concord - Mortlake - Cabarita (2310)","07/31/2016 - 08/28/2016, Every day, Daily Average",1334,1050,1693
"1844","Sydney - Haymarket - The Rocks (1844)","2311","Concord - Mortlake - Cabarita (2311)","07/31/2016 - 08/28/2016, Every day, Daily Average",1202,949,1521
"1844","Sydney - Haymarket - The Rocks (1844)","2312","Concord - Mortlake - Cabarita (2312)","07/31/2016 - 08/28/2016, Every day, Daily Average",1308,1030,1659
"1844","Sydney - Haymarket - The Rocks (1844)","2314","Concord - Mortlake - Cabarita (2314)","07/31/2016 - 08/28/2016, Every day, Daily Average",1467,1148,1873
"1844","Sydney - Haymarket - The Rocks (1844)","2316","Concord West - North Strathfield (2316)","07/31/2016 - 08/28/2016, Every day, Daily Average",1232,907,1672
"1844","Sydney - Haymarket - The Rocks (1844)","2317","Concord West - North Strathfield (2317)","07/31/2016 - 08/28/2016, Every day, Daily Average",1311,924,1859
"1844","Sydney - Haymarket - The Rocks (1844)","2318","Concord West - North Strathfield (2318)","07/31/2016 - 08/28/2016, Every day, Daily Average",1387,1022,1881
"1844","Sydney - Haymarket - The Rocks (1844)","2319","Concord West - North Strathfield (2319)","07/31/2016 - 08/28/2016, Every day, Daily Average",1876,1291,2725
"1844","Sydney - Haymarket - The Rocks (1844)","2321","Concord West - North Strathfield (2321)","07/31/2016 - 08/28/2016, Every day, Daily Average",1765,1186,2625
"1844","Sydney - Haymarket - The Rocks (1844)","2322","Concord West - North Strathfield (2322)","07/31/2016 - 08/28/2016, Every day, Daily Average",1673,1238,2259
"1844","Sydney - Haymarket - The Rocks (1844)","2324","Concord West - North Strathfield (2324)","07/31/2016 - 08/28/2016, Every day, Daily Average",1713,1185,2474
"1844","Sydney - Haymarket - The Rocks (1844)","2325","Concord West - North Strathfield (2325)","07/31/2016 - 08/28/2016, Every day, Daily Average",1491,1052,2111
"1844","Sydney - Haymarket - The Rocks (1844)","2326","Concord West - North Strathfield (2326)","07/31/2016 - 08/28/2016, Every day, Daily Average",1369,1110,1688
"1844","Sydney - Haymarket - The Rocks (1844)","2328","Drummoyne - Rodd Point (2328)","07/31/2016 - 08/28/2016, Every day, Daily Average",846,605,1182
"1844","Sydney - Haymarket - The Rocks (1844)","2329","Drummoyne - Rodd Point (2329)","07/31/2016 - 08/28/2016, Every day, Daily Average",776,600,1002
"1844","Sydney - Haymarket - The Rocks (1844)","2330","Drummoyne - Rodd Point (2330)","07/31/2016 - 08/28/2016, Every day, Daily Average",713,513,990
"1844","Sydney - Haymarket - The Rocks (1844)","2331","Drummoyne - Rodd Point (2331)","07/31/2016 - 08/28/2016, Every day, Daily Average",583,421,807
"1844","Sydney - Haymarket - The Rocks (1844)","2332","Drummoyne - Rodd Point (2332)","07/31/2016 - 08/28/2016, Every day, Daily Average",739,562,970
"1844","Sydney - Haymarket - The Rocks (1844)","2333","Drummoyne - Rodd Point (2333)","07/31/2016 - 08/28/2016, Every day, Daily Average",654,481,888
"1844","Sydney - Haymarket - The Rocks (1844)","2335","Five Dock - Abbotsford (2335)","07/31/2016 - 08/28/2016, Every day, Daily Average",898,653,1233
"1844","Sydney - Haymarket - The Rocks (1844)","2336","Five Dock - Abbotsford (2336)","07/31/2016 - 08/28/2016, Every day, Daily Average",958,713,1285
"1844","Sydney - Haymarket - The Rocks (1844)","2337","Five Dock - Abbotsford (2337)","07/31/2016 - 08/28/2016, Every day, Daily Average",848,626,1147
"1844","Sydney - Haymarket - The Rocks (1844)","2338","Five Dock - Abbotsford (2338)","07/31/2016 - 08/28/2016, Every day, Daily Average",1030,714,1484
