"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","1","0 Rue du Jour, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",459,234,897
"9","Arc de triomphe du Carrousel, Paris","2","0 Rue du Louvre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",293,159,537
"9","Arc de triomphe du Carrousel, Paris","3","Impasse des 3 Visages, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",155,87,275
"9","Arc de triomphe du Carrousel, Paris","4","0 Rue des Bourdonnais, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",175,68,443
"9","Arc de triomphe du Carrousel, Paris","5","0 Quai des Orfèvres, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",416,204,846
"9","Arc de triomphe du Carrousel, Paris","6","0 Rue de l'Arbre Sec, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",109,51,231
"9","Arc de triomphe du Carrousel, Paris","7","0 Rue Radziwill, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",350,209,584
"9","Arc de triomphe du Carrousel, Paris","8","100 Rue Berger, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",393,193,800
"9","Arc de triomphe du Carrousel, Paris","10","0 Rue Jean-Jacques Rousseau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",234,113,480
"9","Arc de triomphe du Carrousel, Paris","11","0 Quai de l'Horloge, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",79,25,247
"9","Arc de triomphe du Carrousel, Paris","12","Allée Centrale, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",85,36,195
"9","Arc de triomphe du Carrousel, Paris","13","0 Rue de Richelieu, Paris-1ER-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",130,53,314
"9","Arc de triomphe du Carrousel, Paris","14","0 Rue des Lombards, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",320,181,565
"9","Arc de triomphe du Carrousel, Paris","15","0 Rue Cambon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",263,146,471
"9","Arc de triomphe du Carrousel, Paris","16","0 Rue de Mondovi, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",137,71,264
"9","Arc de triomphe du Carrousel, Paris","17","100 Rue Saint Honoré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",87,31,242
"9","Arc de triomphe du Carrousel, Paris","18","0 Rue Mandar, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",387,203,734
"9","Arc de triomphe du Carrousel, Paris","19","0 Rue du Mail, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",397,231,681
"9","Arc de triomphe du Carrousel, Paris","20","0 Rue Saint-Fiacre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",487,309,767
"9","Arc de triomphe du Carrousel, Paris","21","0 Rue Marie Stuart, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",564,326,973
"9","Arc de triomphe du Carrousel, Paris","22","0 Rue Saint-Sauveur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",628,390,1011
"9","Arc de triomphe du Carrousel, Paris","23","0 Rue Thorel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",635,384,1047
"9","Arc de triomphe du Carrousel, Paris","24","0 Rue Vivienne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",381,220,656
"9","Arc de triomphe du Carrousel, Paris","25","0 Rue Vivienne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",439,272,707
"9","Arc de triomphe du Carrousel, Paris","26","0 Rue de Choiseul, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",416,254,679
"9","Arc de triomphe du Carrousel, Paris","27","0 Rue Monsigny, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",257,156,423
"9","Arc de triomphe du Carrousel, Paris","28","0 Passage du Caire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",625,406,961
"9","Arc de triomphe du Carrousel, Paris","29","0 Rue de Mulhouse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",530,331,847
"9","Arc de triomphe du Carrousel, Paris","30","0 Rue de la Paix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",256,158,413
"9","Arc de triomphe du Carrousel, Paris","31","0 Passage Lemoine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",584,348,979
"9","Arc de triomphe du Carrousel, Paris","32","0 Rue au Maire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",617,385,987
"9","Arc de triomphe du Carrousel, Paris","33","0 Rue Béranger, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",822,523,1291
"9","Arc de triomphe du Carrousel, Paris","34","0 Rue de Thorigny, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",717,444,1156
"9","Arc de triomphe du Carrousel, Paris","35","100 Rue du Temple, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",631,387,1028
"9","Arc de triomphe du Carrousel, Paris","36","0 Rue Quincampoix, Paris-3E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",355,211,594
"9","Arc de triomphe du Carrousel, Paris","37","0 Rue Portefoin, Paris-3E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",720,462,1120
"9","Arc de triomphe du Carrousel, Paris","38","0 Rue Notre Dame de Nazareth, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",730,466,1143
"9","Arc de triomphe du Carrousel, Paris","39","0 Rue Saint-Claude, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",967,616,1515
"9","Arc de triomphe du Carrousel, Paris","40","0 Rue des Filles du Calvaire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",883,565,1378
"9","Arc de triomphe du Carrousel, Paris","41","200 Rue Saint-Martin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",514,305,865
"9","Arc de triomphe du Carrousel, Paris","42","0 Rue Charlot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",717,448,1147
"9","Arc de triomphe du Carrousel, Paris","43","0 Rue Sainte-Elisabeth, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",636,396,1020
"9","Arc de triomphe du Carrousel, Paris","44","0 Rue de Braque, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",630,380,1043
"9","Arc de triomphe du Carrousel, Paris","45","0 Rue Barbette, Paris-3E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",684,421,1109
"9","Arc de triomphe du Carrousel, Paris","46","0 Rue Meslay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",813,511,1293
"9","Arc de triomphe du Carrousel, Paris","47","0 Rue des Minimes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",982,615,1566
"9","Arc de triomphe du Carrousel, Paris","48","200 Rue Saint-Martin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",447,259,768
"9","Arc de triomphe du Carrousel, Paris","49","0 Rue Ferdinand Duval, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",723,421,1240
"9","Arc de triomphe du Carrousel, Paris","50","0 Rue de Sévigné, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",638,394,1032
"9","Arc de triomphe du Carrousel, Paris","51","Parc Rives de Seine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",350,188,648
"9","Arc de triomphe du Carrousel, Paris","52","0 Rue des Blancs Manteaux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",496,303,809
"9","Arc de triomphe du Carrousel, Paris","53","Hôtel de Ville, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",249,142,435
"9","Arc de triomphe du Carrousel, Paris","54","0 Rue de la Cité, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",332,193,568
"9","Arc de triomphe du Carrousel, Paris","55","0 Rue du Fauconnier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",371,226,608
"9","Arc de triomphe du Carrousel, Paris","56","Voie Georges Pompidou, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",290,163,515
"9","Arc de triomphe du Carrousel, Paris","57","0 Rue de Rivoli, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",428,258,709
"9","Arc de triomphe du Carrousel, Paris","58","0 Rue Quincampoix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",310,185,519
"9","Arc de triomphe du Carrousel, Paris","59","0 Rue du Petit Musc, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",545,353,840
"9","Arc de triomphe du Carrousel, Paris","60","0 Rue Saint-Merri, Paris-4E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",656,367,1170
"9","Arc de triomphe du Carrousel, Paris","61","0 Rue des Lions Saint-Paul, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",464,288,745
"9","Arc de triomphe du Carrousel, Paris","62","0 Quai Henri IV, Paris-4E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",464,289,743
"9","Arc de triomphe du Carrousel, Paris","63","0 Rue des Tournelles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",848,516,1391
"9","Arc de triomphe du Carrousel, Paris","64","0 Rue du Bourg Tibourg, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",562,334,944
"9","Arc de triomphe du Carrousel, Paris","65","0 Parc Rives de Seine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",391,234,652
"9","Arc de triomphe du Carrousel, Paris","66","0 Rue le Regrattier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",539,323,898
"9","Arc de triomphe du Carrousel, Paris","67","0 Rue Chanoinesse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",752,423,1334
"9","Arc de triomphe du Carrousel, Paris","68","Esplanade du port de l'arsenal, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",605,395,926
"9","Arc de triomphe du Carrousel, Paris","69","0 Rue Mornay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",482,310,748
"9","Arc de triomphe du Carrousel, Paris","70","0 Rue Daubenton, Paris-5E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",794,548,1149
"9","Arc de triomphe du Carrousel, Paris","71","0 Rue de Bièvre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",596,352,1008
"9","Arc de triomphe du Carrousel, Paris","72","0 Rue de l'Arbalète, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",704,490,1011
"9","Arc de triomphe du Carrousel, Paris","73","0 Place Alphonse Laveran, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",689,463,1023
"9","Arc de triomphe du Carrousel, Paris","74","0 Rue de la Clef, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",713,486,1044
"9","Arc de triomphe du Carrousel, Paris","75","Allée Jussieu, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",777,503,1198
"9","Arc de triomphe du Carrousel, Paris","76","0 Rue Nicolas Houel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",892,591,1345
"9","Arc de triomphe du Carrousel, Paris","77","0 Rue de Quatrefages, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",653,452,942
"9","Arc de triomphe du Carrousel, Paris","78","0 Quai Saint-Bernard, Paris-5E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",680,388,1190
"9","Arc de triomphe du Carrousel, Paris","79","0 Quai de Montebello, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",357,213,596
"9","Arc de triomphe du Carrousel, Paris","80","100 Rue Saint-Jacques, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",473,301,742
"9","Arc de triomphe du Carrousel, Paris","81","0 Rue Lhomond, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",664,447,986
"9","Arc de triomphe du Carrousel, Paris","82","0 Rue des Lyonnais, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",725,504,1042
"9","Arc de triomphe du Carrousel, Paris","83","0 Rue du Cardinal Lemoine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",665,423,1045
"9","Arc de triomphe du Carrousel, Paris","84","0 Square Adanson, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",809,531,1231
"9","Arc de triomphe du Carrousel, Paris","85","0 Rue Domat, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",459,279,753
"9","Arc de triomphe du Carrousel, Paris","86","0 Rue des Arènes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",642,430,957
"9","Arc de triomphe du Carrousel, Paris","87","0 Boulevard Saint-Marcel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1023,669,1562
"9","Arc de triomphe du Carrousel, Paris","88","0 Rue Henri Barbusse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",679,448,1028
"9","Arc de triomphe du Carrousel, Paris","89","0 Rue Pierre et Marie Curie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",542,362,810
"9","Arc de triomphe du Carrousel, Paris","90","0 Boulevard Saint-Michel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",515,329,804
"9","Arc de triomphe du Carrousel, Paris","91","0 Rue Pierre Nicole, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",600,392,917
"9","Arc de triomphe du Carrousel, Paris","92","0 Rue Gay-Lussac, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",593,375,936
"9","Arc de triomphe du Carrousel, Paris","93","0 Rue Gracieuse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",662,451,970
"9","Arc de triomphe du Carrousel, Paris","94","0 Quai Saint-Bernard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",651,415,1020
"9","Arc de triomphe du Carrousel, Paris","95","0 Rue Boutebrie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",429,258,711
"9","Arc de triomphe du Carrousel, Paris","96","0 Rue Clotilde, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",614,379,994
"9","Arc de triomphe du Carrousel, Paris","97","0 Cité du Cardinal Lemoine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",559,348,895
"9","Arc de triomphe du Carrousel, Paris","98","0 Rue Vesale, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",828,553,1239
"9","Arc de triomphe du Carrousel, Paris","99","0 Rue du Cardinal Lemoine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",605,389,939
"9","Arc de triomphe du Carrousel, Paris","100","0 Quai Saint-Bernard, Paris-5E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",825,504,1348
"9","Arc de triomphe du Carrousel, Paris","101","100 Rue d'Assas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",868,598,1258
"9","Arc de triomphe du Carrousel, Paris","102","0 Rue Mayet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",693,458,1047
"9","Arc de triomphe du Carrousel, Paris","103","200 Port des Saints-Pères, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",145,63,329
"9","Arc de triomphe du Carrousel, Paris","104","Port des Saints-Pères, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",290,146,572
"9","Arc de triomphe du Carrousel, Paris","105","0 Rue Guénégaud, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",333,185,596
"9","Arc de triomphe du Carrousel, Paris","106","0 Avenue de l'Observatoire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",761,511,1131
"9","Arc de triomphe du Carrousel, Paris","107","0 Rue du Dragon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",582,334,1012
"9","Arc de triomphe du Carrousel, Paris","108","0 Rue de Savoie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",528,282,987
"9","Arc de triomphe du Carrousel, Paris","109","0 Rue de Vaugirard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",767,528,1113
"9","Arc de triomphe du Carrousel, Paris","110","0 Passage Commun B 6, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",818,576,1160
"9","Arc de triomphe du Carrousel, Paris","111","0 Rue du Cherche-Midi, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",542,339,865
"9","Arc de triomphe du Carrousel, Paris","112","0 Rue Monsieur le Prince, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",579,349,958
"9","Arc de triomphe du Carrousel, Paris","113","0 Rue de Fleurus, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",711,454,1111
"9","Arc de triomphe du Carrousel, Paris","114","Institut de France, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",588,360,960
"9","Arc de triomphe du Carrousel, Paris","115","0 Boulevard Saint-Michel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",759,467,1231
"9","Arc de triomphe du Carrousel, Paris","116","0 Rue du Cherche-Midi, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",609,418,886
"9","Arc de triomphe du Carrousel, Paris","117","0 Rue Bonaparte, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",361,144,903
"9","Arc de triomphe du Carrousel, Paris","118","0 Rue du Montparnasse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",718,487,1057
"9","Arc de triomphe du Carrousel, Paris","119","100 Boulevard Saint-Germain, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",515,302,876
"9","Arc de triomphe du Carrousel, Paris","120","0 Rue Jean-François Gerbillon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",666,456,971
"9","Arc de triomphe du Carrousel, Paris","121","0 Rue d'Assas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",839,559,1257
"9","Arc de triomphe du Carrousel, Paris","122","0 Rue Cassette, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",720,454,1140
"9","Arc de triomphe du Carrousel, Paris","123","0 Rue Bonaparte, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",678,409,1121
"9","Arc de triomphe du Carrousel, Paris","124","100 Hôtel de Lassay, Rue de l'Université, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",495,278,880
"9","Arc de triomphe du Carrousel, Paris","125","0 Rue Saint-Dominique, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",656,424,1013
"9","Arc de triomphe du Carrousel, Paris","126","0 Avenue Charles Floquet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",698,485,1004
"9","Arc de triomphe du Carrousel, Paris","127","0 Rue du Gros Caillou, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",673,453,997
"9","Arc de triomphe du Carrousel, Paris","128","0 Rue Louis Codet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",639,419,973
"9","Arc de triomphe du Carrousel, Paris","129","0 Avenue Emile Deschanel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",666,444,997
"9","Arc de triomphe du Carrousel, Paris","130","0 Place Henry de Montherlant, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",145,69,304
"9","Arc de triomphe du Carrousel, Paris","131","0 Place du Président Mithouard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",730,505,1054
"9","Arc de triomphe du Carrousel, Paris","132","0 Rue du Général Bertrand, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",766,523,1120
"9","Arc de triomphe du Carrousel, Paris","133","0 Rue Velpeau, Paris-7E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",564,367,866
"9","Arc de triomphe du Carrousel, Paris","134","0 Avenue Robert Schuman, Paris-7E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",638,402,1010
"9","Arc de triomphe du Carrousel, Paris","135","200 Rue de l'Université, Paris-7E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",654,423,1009
"9","Arc de triomphe du Carrousel, Paris","136","0 Rue de Grenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",453,278,736
"9","Arc de triomphe du Carrousel, Paris","137","0 Quai d'Orsay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",381,218,664
"9","Arc de triomphe du Carrousel, Paris","138","0 Avenue Anatole France, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",678,462,994
"9","Arc de triomphe du Carrousel, Paris","139","0 Passage Landrieu, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",690,453,1050
"9","Arc de triomphe du Carrousel, Paris","140","100 Rue de Grenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",628,395,997
"9","Arc de triomphe du Carrousel, Paris","141","0 Rue de l'Université, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",230,104,504
"9","Arc de triomphe du Carrousel, Paris","142","0 Rue de l'Université, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",421,247,716
"9","Arc de triomphe du Carrousel, Paris","143","0 Avenue de Lowendal, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",751,522,1079
"9","Arc de triomphe du Carrousel, Paris","144","100 Rue de Grenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",524,372,738
"9","Arc de triomphe du Carrousel, Paris","145","0 Boulevard de la Tour-Maubourg, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",542,335,875
"9","Arc de triomphe du Carrousel, Paris","146","0 Rue de Babylone, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",604,398,916
"9","Arc de triomphe du Carrousel, Paris","147","Musee D'Orsay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",209,122,356
"9","Arc de triomphe du Carrousel, Paris","148","0 Avenue Rapp, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",698,456,1067
"9","Arc de triomphe du Carrousel, Paris","149","0 Villa de Saxe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",872,593,1282
"9","Arc de triomphe du Carrousel, Paris","150","0 Rue de l'Université, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",341,197,587
"9","Arc de triomphe du Carrousel, Paris","151","0 Rue de Narbonne, Paris-7E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",495,325,751
"9","Arc de triomphe du Carrousel, Paris","152","0 Rue Albert de Lapparent, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",853,597,1217
"9","Arc de triomphe du Carrousel, Paris","153","300 Port de la Bourdonnais, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",615,395,955
"9","Arc de triomphe du Carrousel, Paris","154","0 Rue de la Comète, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",652,430,988
"9","Arc de triomphe du Carrousel, Paris","155","0 Rue Bosquet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",641,432,949
"9","Arc de triomphe du Carrousel, Paris","156","100 Rue de Grenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",538,341,846
"9","Arc de triomphe du Carrousel, Paris","157","0 Avenue de Ségur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",750,518,1084
"9","Arc de triomphe du Carrousel, Paris","158","0 Rue de Grenelle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",524,323,847
"9","Arc de triomphe du Carrousel, Paris","159","0 Avenue Constant Coquelin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",714,470,1082
"9","Arc de triomphe du Carrousel, Paris","160","300 Avenue Hoche, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",740,505,1083
"9","Arc de triomphe du Carrousel, Paris","161","0 Rue de Vienne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",586,382,897
"9","Arc de triomphe du Carrousel, Paris","162","100 Rue du Faubourg Saint-Honoré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",521,336,806
"9","Arc de triomphe du Carrousel, Paris","163","0 Rue de Monceau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",642,435,946
"9","Arc de triomphe du Carrousel, Paris","164","0 Rue Paul Baudry, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",469,290,758
"9","Arc de triomphe du Carrousel, Paris","165","0 Passage Com F8, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",607,391,940
"9","Arc de triomphe du Carrousel, Paris","166","0 Avenue Pierre 1er de Serbie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",619,384,995
"9","Arc de triomphe du Carrousel, Paris","167","0 Rue de la Renaissance, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",527,334,831
"9","Arc de triomphe du Carrousel, Paris","168","0 Port de la Concorde, Paris-8E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",450,249,812
"9","Arc de triomphe du Carrousel, Paris","169","0 Avenue Hoche, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",735,505,1067
"9","Arc de triomphe du Carrousel, Paris","170","Statue à Edouard Pailleron, Allée Jacques Garnerin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",747,503,1108
"9","Arc de triomphe du Carrousel, Paris","171","0 Rue Paul Cézanne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",716,473,1082
"9","Arc de triomphe du Carrousel, Paris","172","0 Rue de l'Isly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",501,318,788
"9","Arc de triomphe du Carrousel, Paris","173","0 Rue de Constantinople, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",656,444,968
"9","Arc de triomphe du Carrousel, Paris","174","700 Avenue de Marigny, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",401,253,634
"9","Arc de triomphe du Carrousel, Paris","175","0 Rue de la Bienfaisance, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",646,410,1017
"9","Arc de triomphe du Carrousel, Paris","176","0 Rue de Bassano, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",745,481,1153
"9","Arc de triomphe du Carrousel, Paris","177","0 Place de la Madeleine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",392,225,680
"9","Arc de triomphe du Carrousel, Paris","178","0 Rue de Berne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",683,469,993
"9","Arc de triomphe du Carrousel, Paris","179","0 Rue de Marignan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",582,359,941
"9","Arc de triomphe du Carrousel, Paris","180","0 Rue Washington, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",637,435,932
"9","Arc de triomphe du Carrousel, Paris","181","0 Rue du Faubourg Saint-Honoré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",212,109,408
"9","Arc de triomphe du Carrousel, Paris","182","0 Avenue des Champs-Élysées, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",478,309,737
"9","Arc de triomphe du Carrousel, Paris","183","0 Rue Lavoisier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",505,318,800
"9","Arc de triomphe du Carrousel, Paris","184","0 Rue du Faubourg Saint-Honoré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",451,296,684
"9","Arc de triomphe du Carrousel, Paris","185","0 Rue de Surène, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",436,231,820
"9","Arc de triomphe du Carrousel, Paris","186","Cour d'Amsterdam, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",574,384,857
"9","Arc de triomphe du Carrousel, Paris","187","0 Rue de Saint-Pétersbourg, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",820,544,1233
"9","Arc de triomphe du Carrousel, Paris","188","0 Avenue des Champs-Élysées, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",713,467,1088
"9","Arc de triomphe du Carrousel, Paris","189","0 Rue de Monceau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",622,418,923
