4302
6183
25915
35479
15366
14158
36213
20954
10017
6211
49222
5954
9081
14068
7001
10777
9200
18605
25091
6497
41175
8477
7044
6370
6096
4887
6147
8664
30297
36813
22582
25794
3709
22022
45183
43579
19404
2053
12418
5462
14655
18544
25330
4908
4874
24470
14175
6911
27111
19610
40943
41017
72810
18507
15686
13447
10419
7776
9857
13890
37043
39521
16459
20386
43218
17618
23156
33374
11064
1487
7385
7342
14983
6223
9153
13054
15884
6888
12142
38089
6321
23328
22890
19068
52093
25361
24122
14624
15363
7691
13183
7631
12633
2655
4111
8172
9452
13674
17637
14570
30579
17292
15894
35570
8845
9706
10208
30672
37498
8857
19940
22173
45124
11964
2446
5646
7281
8124
10073
12508
17809
17853
14790
9127
18194
9150
12605
15463
41020
44705
44455
47279
17166
9629
3376
24090
15727
19856
15026
6670
10065
10426
17488
15078
44659
6387
26357
4330
16707
9215
6915
14058
34342
3292
5083
15741
7809
9445
8135
12913
17218
4716
16372
7061
30851
7032
6293
9197
6601
11743
13140
12260
16299
20182
21126
23618
32993
51155
29904
33560
40711
24744
24643
19273
18290
16263
18423
19973
30979
35173
6499
26589
38412
25379
16286
11921
4913
36061
34774
26845
17698
24283
35879
39971
36091
3670
50440
36041
35137
22705
16763
20736
19854
34558
24136
26104
27840
4706
10490
7761
9324
10027
7491
4035
3417
2874
4015
8606
5109
4986
8774
8487
10675
10994
9194
10215
12801
14176
17107
15882
46797
19085
15654
12587
19213
25041
7568
10663
11164
9708
4177
38438
40444
43107
4478
4552
7332
25976
29562
19196
19157
17947
14945
7867
9244
12780
13938
19807
40573
42720
26750
17299
38807
17897
20808
19876
18749
29353
28855
23436
24239
11036
39390
40732
43192
46216
43676
47308
19261
29870
35174
37620
34335
34741
58802
64439
18274
52465
15545
9167
6565
41448
20081
22862
36619
36542
5483
6643
7657
7178
4710
10872
8331
12216
12268
40511
29265
32576
28964
12689
14122
13014
13759
15569
13480
17869
54884
51275
47291
9992
35747
42696
34115
20504
28716
25288
28447
18606
18803
17091
15230
15036
15384
17662
21389
23726
31477
24104
25283
21406
21313
26269
19643
26734
15569
18154
20962
12412
16909
38005
13578
17655
13676
10767
10894
9812
11082
10778
15763
11738
46320
6453
7150
9236
53780
5695
6708
10378
14865
15183
10712
9542
9562
11783
13825
13103
18939
17891
16746
17297
19461
14351
15557
12475
4971
3424
3226
1124
967
3934
4122
2273
4232
9278
7977
8644
12977
11255
11420
16616
16484
4848
24819
24309
7311
6362
9903
9017
10763
13012
11948
10220
10737
10415
12256
11941
12664
17566
5967
12009
10235
30689
12660
26266
11768
16463
58772
47759
45932
19100
30475
11071
44988
29671
23216
10149
13702
6455
12605
8999
6812
13224
19474
13416
17485
21651
20973
42835
10841
31376
46224
21744
17408
2287
5396
8650
8950
10600
11099
14170
21752
14520
8220
43691
43558
35101
13144
10774
21834
10642
30277
30437
20205
9473
42074
61844
35876
23941
27676
9485
58018
35300
42526
9632
7773
11645
14146
9079
13752
10510
8522
10100
14658
25753
49113
23768
15437
7113
15068
12785
21422
42375
59497
15753
17623
18430
49307
7909
8583
17515
28505
18631
41842
16739
11872
26817
8821
5450
38242
14725
23942
14644
9263
45485
14634
6995
10899
39201
10021
22827
12000
1790
10797
4900
11508
18425
12770
14608
9688
18484
40150
13982
25310
20122
16517
15050
19201
16459
20881
31217
13554
17665
