Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),TravelDistance (Meters)
1116,"Harborwalk, Waterfront, Boston",3,"0 Flaherty Way, D Street / West Broadway, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",899,608,1327,4302
1116,"Harborwalk, Waterfront, Boston",5,"0 Queensberry Street, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1026,686,1533,6183
1116,"Harborwalk, Waterfront, Boston",13,"200 Liberty Street, Braintree","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2812,1776,4450,25915
1116,"Harborwalk, Waterfront, Boston",14,"400 Cushing Street, Hingham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",3356,2282,4933,35479
1116,"Harborwalk, Waterfront, Boston",16,"100 Kenrick Street, Oak Square, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1865,1429,2433,15366
1116,"Harborwalk, Waterfront, Boston",17,"0 Maggi Road, Revere","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1387,993,1936,14158
1116,"Harborwalk, Waterfront, Boston",18,"0 Lake Street, Billerica","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2114,1623,2752,36213
1116,"Harborwalk, Waterfront, Boston",19,"200 Ocean Street, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2049,1723,2435,20954
1116,"Harborwalk, Waterfront, Boston",20,"0 Florence Street, Everett","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1325,919,1909,10017
1116,"Harborwalk, Waterfront, Boston",21,"0 Canal Lane, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",702,415,1186,6211
1116,"Harborwalk, Waterfront, Boston",25,"0 Baldpate Road, Georgetown","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2472,1998,3056,49222
1116,"Harborwalk, Waterfront, Boston",27,"100 Inner Belt Road, Inner Belt, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",507,248,1032,5954
1116,"Harborwalk, Waterfront, Boston",28,"0 Lincoln Road, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1678,1257,2238,9081
1116,"Harborwalk, Waterfront, Boston",29,"100 Crosby Street, Arlington","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1438,1067,1936,14068
1116,"Harborwalk, Waterfront, Boston",32,"0 Gainsborough Street, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1202,830,1740,7001
1116,"Harborwalk, Waterfront, Boston",33,"200 Prospect Avenue, Revere","07/31/2016 - 08/28/2016, Weekdays, PM Peak",910,605,1366,10777
1116,"Harborwalk, Waterfront, Boston",37,"0 Perrin Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1454,1066,1982,9200
1116,"Harborwalk, Waterfront, Boston",38,"McLean Street, Belmont","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1852,1432,2393,18605
1116,"Harborwalk, Waterfront, Boston",40,"0 Aycliffe Road, Swampscott","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2401,2027,2843,25091
1116,"Harborwalk, Waterfront, Boston",41,"200 Sumner Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",289,131,634,6497
1116,"Harborwalk, Waterfront, Boston",44,"0 Georgetown Road, Boxford","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2303,1837,2886,41175
1116,"Harborwalk, Waterfront, Boston",46,"300 River Street, Cambridgeport, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1217,836,1771,8477
1116,"Harborwalk, Waterfront, Boston",47,"200 Huntington Avenue, Prudential / St. Botolph, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1135,792,1625,7044
1116,"Harborwalk, Waterfront, Boston",48,"100 Gove Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",425,245,736,6370
1116,"Harborwalk, Waterfront, Boston",51,"0 Peterborough Street, West Fens, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1035,679,1575,6096
1116,"Harborwalk, Waterfront, Boston",52,"0 Berkshire Street, Wellington-Harrington, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1046,746,1465,4887
1116,"Harborwalk, Waterfront, Boston",53,"600 Commonwealth Avenue, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",964,633,1467,6147
1116,"Harborwalk, Waterfront, Boston",58,"100 Summit Avenue, Corey Hill, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1529,1160,2014,8664
1116,"Harborwalk, Waterfront, Boston",60,"Pilgrims Highway, Weymouth","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2756,1767,4297,30297
1116,"Harborwalk, Waterfront, Boston",62,"200 Pond Street, Avon","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2896,2060,4070,36813
1116,"Harborwalk, Waterfront, Boston",65,"0 Glen Road, Reading","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1683,1389,2038,22582
1116,"Harborwalk, Waterfront, Boston",67,"0 Nightingale Lane, Salem","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2876,2545,3249,25794
1116,"Harborwalk, Waterfront, Boston",68,"100 Beacon Street, Back Bay East, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",630,408,972,3709
1116,"Harborwalk, Waterfront, Boston",69,"0 Burrill Avenue, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2197,1870,2580,22022
1116,"Harborwalk, Waterfront, Boston",72,"0 Stonington Street, North Andover","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2615,1989,3437,45183
1116,"Harborwalk, Waterfront, Boston",77,"0 The Mountain Road, Framingham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2754,2209,3433,43579
1116,"Harborwalk, Waterfront, Boston",78,"0 John Street, Woburn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1604,1209,2126,19404
1116,"Harborwalk, Waterfront, Boston",79,"Massachusetts State House, Beacon Hill, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",286,104,780,2053
1116,"Harborwalk, Waterfront, Boston",80,"0 Bussell Road, West Medford, Medford","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1182,818,1707,12418
1116,"Harborwalk, Waterfront, Boston",82,"100 Private Alley 527, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",967,694,1346,5462
1116,"Harborwalk, Waterfront, Boston",83,"0 Golden Drive, Winthrop","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1143,899,1452,14655
1116,"Harborwalk, Waterfront, Boston",89,"0 Cottage Street, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1790,1117,2868,18544
1116,"Harborwalk, Waterfront, Boston",92,"Southeast Expressway, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2112,1450,3074,25330
1116,"Harborwalk, Waterfront, Boston",94,"300 Marlborough Street, Back Bay, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",860,585,1262,4908
1116,"Harborwalk, Waterfront, Boston",95,"0 G Street, South Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1089,798,1484,4874
1116,"Harborwalk, Waterfront, Boston",97,"300 Bishops Forest Drive, Waltham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2393,1966,2912,24470
1116,"Harborwalk, Waterfront, Boston",98,"100 Suffolk Road, Chestnut Hill, Newton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1993,1549,2562,14175
1116,"Harborwalk, Waterfront, Boston",105,"100 Columbia Street, The Port, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1235,906,1681,6911
1116,"Harborwalk, Waterfront, Boston",113,"0 McKinley Road, Salem","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2813,2534,3121,27111
1116,"Harborwalk, Waterfront, Boston",114,"600 Western Avenue, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2193,1820,2642,19610
1116,"Harborwalk, Waterfront, Boston",118,"0 County Way Extension, Beverly","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2748,2107,3582,40943
1116,"Harborwalk, Waterfront, Boston",120,"0 Cherrywood Circle, Andover","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2075,1711,2515,41017
1116,"Harborwalk, Waterfront, Boston",121,"0 Macy Street, Amesbury","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2945,2465,3518,72810
1116,"Harborwalk, Waterfront, Boston",126,"200 Paris Way, Woburn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2054,1730,2437,18507
1116,"Harborwalk, Waterfront, Boston",127,"200 Vinton Street, Melrose","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1335,998,1785,15686
1116,"Harborwalk, Waterfront, Boston",128,"100 Glen Street, Malden","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1277,909,1793,13447
1116,"Harborwalk, Waterfront, Boston",129,"0 Glendale Street, Everett","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1470,1173,1841,10419
1116,"Harborwalk, Waterfront, Boston",130,"0 Cambria Street, Spring Hill, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1192,877,1618,7776
1116,"Harborwalk, Waterfront, Boston",131,"2000 Massachusetts Avenue, North Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1615,1255,2077,9857
1116,"Harborwalk, Waterfront, Boston",132,"0 Townsend Road, Belmont","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1631,1236,2151,13890
1116,"Harborwalk, Waterfront, Boston",133,"0 Old Mill Road, West Concord, Concord","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2806,2308,3411,37043
1116,"Harborwalk, Waterfront, Boston",134,"Yankee Division Highway, Waltham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2357,1876,2960,39521
1116,"Harborwalk, Waterfront, Boston",135,"100 Orchard Street, Watertown","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1780,1324,2391,16459
1116,"Harborwalk, Waterfront, Boston",136,"200 Adams Avenue, West Newton, Newton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1604,1208,2128,20386
1116,"Harborwalk, Waterfront, Boston",137,"0 Badger Road, Framingham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2831,2286,3504,43218
1116,"Harborwalk, Waterfront, Boston",140,"100 Montclair Avenue, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1617,1177,2220,17618
1116,"Harborwalk, Waterfront, Boston",141,"0 Brooks Avenue, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2157,1514,3072,23156
1116,"Harborwalk, Waterfront, Boston",144,"900 Massachusetts 139, Stoughton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2797,1982,3946,33374
1116,"Harborwalk, Waterfront, Boston",150,"Monastery Path, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1646,1255,2158,11064
1116,"Harborwalk, Waterfront, Boston",151,"300 Commercial Street, North End, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",274,105,713,1487
1116,"Harborwalk, Waterfront, Boston",152,"400 Border Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",736,474,1142,7385
1116,"Harborwalk, Waterfront, Boston",153,"200 Marginal Street, Jeffries Point, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",582,326,1036,7342
1116,"Harborwalk, Waterfront, Boston",154,"700 Washington Street, Downtown, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",560,346,905,14983
1116,"Harborwalk, Waterfront, Boston",155,"100 West Springfield Street, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1023,699,1495,6223
1116,"Harborwalk, Waterfront, Boston",156,"0 Academy Road, Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1540,1160,2043,9153
1116,"Harborwalk, Waterfront, Boston",157,"100 Train Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1876,1311,2683,13054
1116,"Harborwalk, Waterfront, Boston",158,"100 Sycamore Street, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2600,2097,3222,15884
1116,"Harborwalk, Waterfront, Boston",159,"0 Congress Avenue, Chelsea","07/31/2016 - 08/28/2016, Weekdays, PM Peak",876,567,1352,6888
1116,"Harborwalk, Waterfront, Boston",160,"0 Franklin Place, Revere","07/31/2016 - 08/28/2016, Weekdays, PM Peak",975,672,1413,12142
1116,"Harborwalk, Waterfront, Boston",161,"0 William Fairfield Drive, Wenham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2841,2239,3604,38089
1116,"Harborwalk, Waterfront, Boston",167,"0 Miner Street, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1135,786,1637,6321
1116,"Harborwalk, Waterfront, Boston",182,"0 The Greenway, Swampscott","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2435,2186,2711,23328
1116,"Harborwalk, Waterfront, Boston",183,"0 Western Avenue, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2530,2144,2984,22890
1116,"Harborwalk, Waterfront, Boston",184,"0 South Street, Lynn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1981,1584,2476,19068
1116,"Harborwalk, Waterfront, Boston",192,"0 Fazio Farm Road, Georgetown","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2626,2124,3246,52093
1116,"Harborwalk, Waterfront, Boston",199,"0 Burlington Street, Woburn","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1785,1382,2304,25361
1116,"Harborwalk, Waterfront, Boston",200,"100 Orange Street, Reading","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1396,674,2890,24122
1116,"Harborwalk, Waterfront, Boston",201,"0 Cleveland Street, Melrose","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1438,1071,1930,14624
1116,"Harborwalk, Waterfront, Boston",202,"0 Girard Road, Winchester","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1646,1230,2202,15363
1116,"Harborwalk, Waterfront, Boston",203,"0 Hall Street, Medford","07/31/2016 - 08/28/2016, Weekdays, PM Peak",776,473,1271,7691
1116,"Harborwalk, Waterfront, Boston",204,"0 Mohan Street, Everett","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1562,1217,2004,13183
1116,"Harborwalk, Waterfront, Boston",205,"0 Cutler Street, Magoun Square, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1181,854,1632,7631
1116,"Harborwalk, Waterfront, Boston",206,"0 Claremon Street, Teele Square, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1558,1176,2062,12633
1116,"Harborwalk, Waterfront, Boston",207,"0 Museum Way, East Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",568,285,1131,2655
1116,"Harborwalk, Waterfront, Boston",208,"0 Jefferson Street, Wellington-Harrington, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1115,809,1535,4111
1116,"Harborwalk, Waterfront, Boston",209,"100 Magazine Street, Cambridgeport, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1258,881,1795,8172
1116,"Harborwalk, Waterfront, Boston",210,"0 Cowperthwaite Garage, Cowperthwaite Street, Riverside, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1219,808,1836,9452
1116,"Harborwalk, Waterfront, Boston",211,"0 Haskell Street, North Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1768,1414,2209,13674
1116,"Harborwalk, Waterfront, Boston",212,"100 Claremont Avenue, Arlington","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1972,1567,2480,17637
1116,"Harborwalk, Waterfront, Boston",213,"0 Gorham Road, Belmont","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1747,1322,2308,14570
1116,"Harborwalk, Waterfront, Boston",214,"0 Valley View Road, Weston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2308,1965,2709,30579
1116,"Harborwalk, Waterfront, Boston",215,"0 Rose Avenue, Watertown","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1842,1392,2436,17292
1116,"Harborwalk, Waterfront, Boston",216,"200 Cabot Street, Newtonville, Newton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1787,1359,2348,15894
1116,"Harborwalk, Waterfront, Boston",217,"0 Hartford Street, Natick","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2671,2287,3119,35570
1116,"Harborwalk, Waterfront, Boston",220,"100 Coolidge Street, North Brookline, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1571,1223,2017,8845
1116,"Harborwalk, Waterfront, Boston",221,"0 Colbourne Crescent, Aspinwall Hill, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1724,1311,2265,9706
1116,"Harborwalk, Waterfront, Boston",222,"0 Walnut Place, High Street Hill, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1650,1221,2228,10208
1116,"Harborwalk, Waterfront, Boston",223,"0 Berkshire Road, Babson Park, Wellesley","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2345,1841,2986,30672
1116,"Harborwalk, Waterfront, Boston",225,"0 Longmeadow Drive, Westwood","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2865,2431,3375,37498
1116,"Harborwalk, Waterfront, Boston",227,"1100 Commonwealth Avenue, Allston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1490,1099,2019,8857
1116,"Harborwalk, Waterfront, Boston",228,"200 Central Avenue, Milton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1893,1347,2659,19940
1116,"Harborwalk, Waterfront, Boston",229,"100 Main Street, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2558,1917,3411,22173
1116,"Harborwalk, Waterfront, Boston",237,"Fall River Expressway, Brockton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2883,2197,3782,45124
1116,"Harborwalk, Waterfront, Boston",241,"100 Colborne Road, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1842,1438,2357,11964
1116,"Harborwalk, Waterfront, Boston",242,"0 Park Street, Charlestown, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",497,332,743,2446
1116,"Harborwalk, Waterfront, Boston",243,"0 San Juan Street, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",855,581,1256,5646
1116,"Harborwalk, Waterfront, Boston",244,"500 Columbus Avenue, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1095,784,1527,7281
1116,"Harborwalk, Waterfront, Boston",245,"100 Saint Alphonsus Street, Mission Hill, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1523,1127,2056,8124
1116,"Harborwalk, Waterfront, Boston",246,"300 Mount Vernon Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1225,788,1902,10073
1116,"Harborwalk, Waterfront, Boston",247,"0 Bowdoin Avenue, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2027,1646,2494,12508
1116,"Harborwalk, Waterfront, Boston",248,"0 Evans Street, West Codman Hill / West Lower Mills, Dorchester Center, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1945,1459,2591,17809
1116,"Harborwalk, Waterfront, Boston",249,"200 River Street, Mattapan, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2025,1523,2691,17853
1116,"Harborwalk, Waterfront, Boston",250,"0 Gretter Road, West Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2070,1612,2657,14790
1116,"Harborwalk, Waterfront, Boston",251,"0 Grotto Glen Road, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1623,1234,2134,9127
1116,"Harborwalk, Waterfront, Boston",252,"0 Grove Street, West Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2414,2092,2785,18194
1116,"Harborwalk, Waterfront, Boston",253,"0 Kimball Road, Chelsea","07/31/2016 - 08/28/2016, Weekdays, PM Peak",845,540,1321,9150
1116,"Harborwalk, Waterfront, Boston",254,"1200 North Shore Road, Revere","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1218,881,1682,12605
1116,"Harborwalk, Waterfront, Boston",255,"Rosedale Avenue, Forest Hills / Woodbourne, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2148,1679,2746,15463
1116,"Harborwalk, Waterfront, Boston",268,"0 Congress Street, Salem","07/31/2016 - 08/28/2016, Weekdays, PM Peak",3565,3007,4226,41020
1116,"Harborwalk, Waterfront, Boston",270,"0 Sugar Hill Circle, Methuen","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2147,1747,2637,44705
1116,"Harborwalk, Waterfront, Boston",273,"500 Trull Road, North Tewksbury, Tewksbury","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2504,2090,2998,44455
1116,"Harborwalk, Waterfront, Boston",274,"0 Jensen Avenue, Chelmsford","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2351,2008,2751,47279
1116,"Harborwalk, Waterfront, Boston",275,"0 Theresa Road, Stoneham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1523,1160,1998,17166
1116,"Harborwalk, Waterfront, Boston",276,"0 Howard Street, Malden","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1317,1020,1699,9629
1116,"Harborwalk, Waterfront, Boston",277,"0 Edwin H Land Boulevard, East Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",714,416,1225,3376
1116,"Harborwalk, Waterfront, Boston",279,"200 Seminole Avenue, Lakeview, Waltham","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2328,1881,2880,24090
1116,"Harborwalk, Waterfront, Boston",280,"0 Linder Terrace, Hunnewell Hill, Newton","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1333,953,1864,15727
1116,"Harborwalk, Waterfront, Boston",281,"0 Meadowbrook Road, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2014,1572,2579,19856
1116,"Harborwalk, Waterfront, Boston",285,"100 Foster Street, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1895,1460,2458,15026
1116,"Harborwalk, Waterfront, Boston",286,"0 Border Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",215,101,457,6670
1116,"Harborwalk, Waterfront, Boston",287,"0 Murray Way, South Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1217,844,1754,10065
1116,"Harborwalk, Waterfront, Boston",288,"0 Wakullah Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1363,983,1889,10426
1116,"Harborwalk, Waterfront, Boston",289,"500 Baker Street, West Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2302,1836,2884,17488
1116,"Harborwalk, Waterfront, Boston",290,"100 Tremont Street, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",428,242,754,15078
1116,"Harborwalk, Waterfront, Boston",293,"0 Osgood Street, Salem","07/31/2016 - 08/28/2016, Weekdays, PM Peak",3334,2739,4057,44659
1116,"Harborwalk, Waterfront, Boston",294,"0 Chelsea Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",240,126,457,6387
1116,"Harborwalk, Waterfront, Boston",296,"0 Cleverly Court, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2790,2102,3701,26357
1116,"Harborwalk, Waterfront, Boston",297,"100 Arlington Street, Bay Village, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",727,470,1124,4330
1116,"Harborwalk, Waterfront, Boston",298,"100 Whitford Street, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2388,1905,2992,16707
1116,"Harborwalk, Waterfront, Boston",299,"0 Round Hill Street, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1636,1289,2075,9215
1116,"Harborwalk, Waterfront, Boston",302,"0 Leon Street, Fenway/Kenmore, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1146,755,1738,6915
1116,"Harborwalk, Waterfront, Boston",310,"0 Sharon Street, Malden","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1604,1136,2264,14058
1116,"Harborwalk, Waterfront, Boston",311,"800 Monument Street, Concord","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2489,2123,2917,34342
1116,"Harborwalk, Waterfront, Boston",316,"Edgeworth, Charlestown, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",578,359,928,3292
1116,"Harborwalk, Waterfront, Boston",317,"100 Bowen Street, D Street / West Broadway, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1003,718,1399,5083
1116,"Harborwalk, Waterfront, Boston",318,"0 Stella Road, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2277,1812,2860,15741
1116,"Harborwalk, Waterfront, Boston",320,"0 Pleasant Street, North Brookline, Brookline","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1357,1007,1828,7809
1116,"Harborwalk, Waterfront, Boston",328,"0 Clinton Street, Everett","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1257,928,1702,9445
1116,"Harborwalk, Waterfront, Boston",329,"0 Tyler Street, Ward Two, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1163,832,1624,8135
1116,"Harborwalk, Waterfront, Boston",330,"100 Vassal Lane, West Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1405,981,2011,12913
1116,"Harborwalk, Waterfront, Boston",331,"0 Seaport Drive, Marina Bay, Quincy","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1670,1216,2293,17218
1116,"Harborwalk, Waterfront, Boston",333,"0 Huntington Avenue, Prudential / St. Botolph, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",913,605,1377,4716
1116,"Harborwalk, Waterfront, Boston",334,"0 Westbourne Street, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2330,1812,2994,16372
1116,"Harborwalk, Waterfront, Boston",335,"100 Everett Avenue, Chelsea","07/31/2016 - 08/28/2016, Weekdays, PM Peak",775,477,1257,7061
1116,"Harborwalk, Waterfront, Boston",340,"0 Bent Avenue, Cochituate, Wayland","07/31/2016 - 08/28/2016, Weekdays, PM Peak",2257,1761,2892,30851
1116,"Harborwalk, Waterfront, Boston",341,"0 Fountain Avenue, East Somerville, Somerville","07/31/2016 - 08/28/2016, Weekdays, PM Peak",806,528,1229,7032
1116,"Harborwalk, Waterfront, Boston",360,"0 Landsdowne Street, MIT, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1058,751,1489,6293
1116,"Harborwalk, Waterfront, Boston",361,"0 Hayes Street, Riverside, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1326,994,1767,9197
1116,"Harborwalk, Waterfront, Boston",362,"0 Roberts Road, Mid-Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1409,1015,1954,6601
1116,"Harborwalk, Waterfront, Boston",363,"0 Channing Street, West Cambridge, Cambridge","07/31/2016 - 08/28/2016, Weekdays, PM Peak",1140,780,1665,11743
